job_id,title_clean,company_clean,location_clean,role_category,remote_type,source,category,job_type,publication_date,salary,url,collected_at
adzuna_5726114613,Data Scientist,CGI,"Halifax region, Nova Scotia",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,65000 - 125000,https://www.adzuna.ca/details/5726114613?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5697632957,Data Scientist,Geotab,"Oakville, Halton",Data Scientist,Not Specified,Adzuna,Scientific & QA Jobs,permanent,,101600 - 125000,https://www.adzuna.ca/details/5697632957?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5708521404,Data Scientist,BDO,Canada,Data Scientist,Not Specified,Adzuna,Accounting & Finance Jobs,Not Specified,,74000 - 112000,https://www.adzuna.ca/details/5708521404?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5700501710,Data Scientist,Warner Music,"British Columbia, Canada",Data Scientist,Not Specified,Adzuna,Creative & Design Jobs,Not Specified,,95000 - 120000,https://www.adzuna.ca/details/5700501710?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5682365948,Data Scientist,LawDepot,"Edmonton, Edmonton region",Data Scientist,Not Specified,Adzuna,Accounting & Finance Jobs,permanent,,60000 - 80000,https://www.adzuna.ca/details/5682365948?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5704757464,Data Scientist,Go RH,"Québec, Canada",Data Scientist,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5704757464?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725320821,Data Scientist,Autodesk,Canada,Data Scientist,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5725320821?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5518926147,Senior Data Scientist,Massive Insights Inc.,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5518926147?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5698452356,Lead Data Scientist,Fusemachines,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5698452356?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5723869400,Data Science Manager,Mercor,"Toronto, Ontario",Other,Remote,Adzuna,Admin Jobs,contract,,None - None,https://www.adzuna.ca/details/5723869400?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709783037,Valnet | Data Scientist,Valnet Inc.,"Montréal, Québec",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5709783037?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5723869392,Lead Data Scientist,Mercor,"Toronto, Ontario",Data Scientist,Remote,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5723869392?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5670076428,Senior Data Scientist,Rockstar,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5670076428?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5077541910,Junior Data Scientist,mthree Recruiting Portal,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5077541910?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5699992512,Lead Data Scientist,Fusemachines,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,110000 - 140000,https://www.adzuna.ca/details/5699992512?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5723303795,Lead Data Scientist,Jobgether,Canada,Data Scientist,Not Specified,Adzuna,"Energy, Oil & Gas Jobs",Not Specified,,None - None,https://www.adzuna.ca/details/5723303795?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5702864961,Senior Data Scientist,Gorgias,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,153161 - 169283,https://www.adzuna.ca/details/5702864961?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724435659,"Director, Data Science",SGI,"Regina, Regina region",Other,Remote,Adzuna,IT Jobs,permanent,,140469 - 187306,https://www.adzuna.ca/details/5724435659?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5723321196,Lead Data Scientist,Alcohol and Gaming Commission of Ontario,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5723321196?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5635708279,Transportation Data Scientist,Jacobs,"Burnaby, Greater Vancouver",Data Scientist,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5635708279?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5210865538,Senior Data Scientist,Global Relay,"Greater Vancouver, British Columbia",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,120000 - 130000,https://www.adzuna.ca/details/5210865538?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725164176,Senior Data Scientist,Global Relay Communications Inc. Job on T-Net,"Vancouver, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5725164176?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709257838,Senior Data Scientist,Global Relay,"Vancouver, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5709257838?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725311611,"Director, Data Science",Rakuten,Canada,Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5725311611?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716167784,Senior Data Scientist,Inspiren,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,170000 - 200000,https://www.adzuna.ca/details/5716167784?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709739621,"AVP, Data Science",Aviva,"Markham, York region",Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5709739621?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5718088179,"AVP, Data Science",Aviva Employment Services,Canada,Other,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5718088179?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5702865287,Senior Data Scientist,ServiceTitan,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5702865287?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5679434327,Senior Data Scientist,Autodesk,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,107000 - 156200,https://www.adzuna.ca/details/5679434327?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5696963071,Senior Data Scientist,Clearco,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,150000 - 200000,https://www.adzuna.ca/details/5696963071?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5329711536,Senior Data Scientist,Targeted Talent,Canada,Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5329711536?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719263894,Senior Data Scientist,Targeted Talent,"Winnipeg, Winnipeg region",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719263894?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719266179,Senior Data Scientist,Targeted Talent,"Kitchener, Waterloo region",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719266179?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719264794,Senior Data Scientist,Targeted Talent,"North Vancouver, Greater Vancouver",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719264794?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719263619,Senior Data Scientist,Targeted Talent,"Halifax, Halifax region",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719263619?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719261383,Senior Data Scientist,Targeted Talent,"Vancouver, Greater Vancouver",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719261383?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719275911,Senior Data Scientist,Targeted Talent,"Waterloo, Waterloo region",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719275911?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719264375,Senior Data Scientist,Targeted Talent,"Montréal, Québec",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719264375?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5720279960,Senior Data Scientist,Targeted Talent,"Québec, Canada",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5720279960?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719276568,Senior Data Scientist,Targeted Talent,"Ottawa, Ottawa region",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719276568?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719263526,Senior Data Scientist,Targeted Talent,"Calgary, Calgary region",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719263526?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719262460,Senior Data Scientist,Targeted Talent,"Saskatoon, Saskatchewan",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719262460?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719262293,Senior Data Scientist,Targeted Talent,"Edmonton, Edmonton region",Data Scientist,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5719262293?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5313583741,Senior Data Scientist,Intact Financial,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5313583741?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716172004,Data Scientist 2,Northbridge Financial Corporation,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,84000 - 126000,https://www.adzuna.ca/details/5716172004?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719831072,Lead Data Scientist,Royal Bank of Canada,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5719831072?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5664824500,Senior Data Scientist,Autodesk,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5664824500?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5708609118,"Data Scientist, Safety",Lyft,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,108000 - 135000,https://www.adzuna.ca/details/5708609118?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5711169379,Staff Data Scientist,Northbeam,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,contract,,180000 - 230000,https://www.adzuna.ca/details/5711169379?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5714828131,Senior Data Scientist,Canadian Tire Corporation,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5714828131?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725309034,Chemical data scientist,Substack,"Greater Vancouver, British Columbia",Data Scientist,Remote,Adzuna,Scientific & QA Jobs,Not Specified,,110000 - 190000,https://www.adzuna.ca/details/5725309034?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725048327,Chemical data scientist,Variational AI,Canada,Data Scientist,Remote,Adzuna,Scientific & QA Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5725048327?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5679461725,Senior Data Scientist,Meridian Credit Union Limited,"Etobicoke, Toronto",Data Scientist,Not Specified,Adzuna,IT Jobs,contract,,79100 - 118700,https://www.adzuna.ca/details/5679461725?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5712976500,Senior Data Scientist,Trackunit,"London, Middlesex",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5712976500?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5714858334,Data Scientist Intern,AlgaeCal,"Surrey, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5714858334?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5714858340,Data Scientist Intern,AlgaeCal,"Richmond, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5714858340?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5714858320,Data Scientist Intern,AlgaeCal,"Greater Vancouver, British Columbia",Data Scientist,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5714858320?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5714858337,Data Scientist Intern,AlgaeCal,"North Vancouver, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5714858337?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5680628707,Senior Data Scientist,Geotab,Canada,Data Scientist,Not Specified,Adzuna,Scientific & QA Jobs,permanent,,113000 - 150000,https://www.adzuna.ca/details/5680628707?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5726101190,Senior Data Scientist,CGI,"Victoria, Capital",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,85000 - 160000,https://www.adzuna.ca/details/5726101190?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5715711551,Associate Data Scientist,AlgaeCal,"North Vancouver, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5715711551?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5715711516,Associate Data Scientist,AlgaeCal,"Richmond, Elgin region",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5715711516?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5715711993,Associate Data Scientist,AlgaeCal,"Burnaby, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5715711993?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5715676619,Associate Data Scientist,AlgaeCal,"Vancouver, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5715676619?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5715706404,Associate Data Scientist,AlgaeCal,"Surrey, Greater Vancouver",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5715706404?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716179290,Data Science Intern,Johnson & Johnson,Canada,Other,Not Specified,Adzuna,"PR, Advertising & Marketing Jobs",contract,,None - None,https://www.adzuna.ca/details/5716179290?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710656496,Data Science Manager,Deloitte,"Toronto, Ontario",Other,Hybrid,Adzuna,Consultancy Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5710656496?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5636482160,Sr. Data Scientist,McKesson,"Mississauga, Peel region",Data Scientist,Remote,Adzuna,IT Jobs,Not Specified,,89700 - 149500,https://www.adzuna.ca/details/5636482160?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716184748,Data Science Intern,Visier Solutions,"Greater Vancouver, British Columbia",Other,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5716184748?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5719847874,"Associate, Data Scientist",BMO,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5719847874?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5661288113,Marketing Data Scientist,Insight Global,"Toronto, Ontario",Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5661288113?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5687741398,Senior Data Scientist,Royal Bank of Canada,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5687741398?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5694710363,Senior Data Scientist,Manulife,Canada,Data Scientist,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5694710363?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5578300475,Staff Data Scientist,Neo Financial,"Calgary, Calgary region",Data Scientist,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5578300475?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
